Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
8622;2019;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;20;200;4000;2/11/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;S;60;PONTA PRETA                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;2/10/2019;22:00:00;2/11/2019;1;07:30:00;9;1801;SPRINDA                             ;24
8622;2019;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;150;140;21000;2/11/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;S;60;PONTA PRETA                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;2/10/2019;22:00:00;2/11/2019;1;07:30:00;9;1801;SPRINDA                             ;24
8622;2019;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;500;100;50000;2/11/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;S;60;PONTA PRETA                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;2/10/2019;22:00:00;2/11/2019;1;07:30:00;9;1801;SPRINDA                             ;24
8625;2019;2;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;2000;80;160000;2/11/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;S;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;2/10/2019;23:00:00;2/11/2019;1;06:00:00;7;1624;CIDADE VELHA                        ;100
8629;2019;2;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;300;80;24000;2/11/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2898;MESTRE MANUEL                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;2/11/2019;06:00:00;2/11/2019;1;10:30:00;4;1852;TRAS CAIS                           ;21,95
11298;2019;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;65000;165;10725000;2/9/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2881;CARLOS MARIA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;2/9/2019;12:00:00;2/9/2019;1;16:00:00;4;1740;BOA VISTA                           ;0
11298;2019;2;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;200;80;16000;2/9/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2881;CARLOS MARIA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;2/9/2019;12:00:00;2/9/2019;1;16:00:00;4;1740;BOA VISTA                           ;0
11302;2019;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;50;250;12500;2/9/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;S;60;PONTA PRETA                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;17;2/2/2019;21:00:00;2/9/2019;7;07:00:00;154;1944;ISABEL LOPES                        ;0
11302;2019;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;250;120;30000;2/9/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;S;60;PONTA PRETA                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;17;2/2/2019;21:00:00;2/9/2019;7;07:00:00;154;1944;ISABEL LOPES                        ;0
11300;2019;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;800;300;240000;2/9/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;72;DEUS ME ACOMPANHA                   ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;7;2/9/2019;17:00:00;2/9/2019;1;16:00:00;23;1708;SUL DE MAIO                         ;0
11297;2019;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;565;400;226000;2/9/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;S;73;FABIO                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;7;2/9/2019;14:00:00;2/9/2019;1;15:30:00;1;1708;SUL DE MAIO                         ;0
11295;2019;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;300;300;90000;2/9/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3028;SAO MIGUEL                          ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;8;2/7/2019;14:00:00;2/9/2019;2;17:00:00;51;1708;SUL DE MAIO                         ;0
11295;2019;2;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;3;LINHA A MAO                         ;317;300;95100;2/9/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3028;SAO MIGUEL                          ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;8;2/7/2019;14:00:00;2/9/2019;2;17:00:00;51;1708;SUL DE MAIO                         ;0
11293;2019;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;552;400;220800;2/9/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2875;VERA                                ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;2/2/2019;18:00:00;2/9/2019;7;19:00:00;169;1692;CABECA DE MAIO                      ;0
7175;2019;2;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;2000;80;160000;2/8/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2991;NANDA E FILLS                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;2/4/2019;16:00:00;2/8/2019;4;07:00:00;87;1642;RIBEIRA DA BARCA                    ;188,37
7115;2019;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;2500;110;275000;2/8/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2869;EDILSON MATEUS                      ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;2/4/2019;14:00:00;2/7/2019;3;17:00:00;75;1740;BOA VISTA                           ;36,58
7196;2019;2;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;6000;80;480000;2/8/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;S;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;2/7/2019;22:00:00;2/8/2019;1;03:00:00;5;1624;CIDADE VELHA                        ;100
7193;2019;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;300;100;30000;2/8/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2898;MESTRE MANUEL                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;2/7/2019;16:00:00;2/8/2019;1;06:30:00;14;1764;PALMAREJO GRANDE                    ;12
7193;2019;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;100;220;22000;2/8/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2898;MESTRE MANUEL                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;2/7/2019;16:00:00;2/8/2019;1;06:30:00;14;1764;PALMAREJO GRANDE                    ;12
7193;2019;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;100;200;20000;2/8/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2898;MESTRE MANUEL                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;2/7/2019;16:00:00;2/8/2019;1;06:30:00;14;1764;PALMAREJO GRANDE                    ;12
7085;2019;2;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;10;200;2000;2/7/2019;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;S;41;JERUSALEM                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;8;2/1/2019;15:00:00;2/6/2019;5;13:00:00;118;1708;SUL DE MAIO                         ;250
