"Amostragem","Ano","Mes","Grupo","Familia","Genero","Nome_cientifico","Especie","Engenho","Nome_engenho","Quantidade","Preco","Valor","Data_amostragem","Tipo_pesca","Regiao","Ilha","Nome_ilha","Concelho","Nome_concelho","Localidade","Nome_localidade","Tipo_embarcacao","Embarcacao","Nome_embarcacao","Porto_armamento","Nome_porto_armamento","Porto_desembarque","Nome_porto_desembarque","Numero_pescadores","Data_partida","Hora_partida","Data_chegada","Num_dias","Hora_chegada","Num_horas","Banco_pesca","Nome_banco_pesca","Profundidade_pesca_engenho1","fonte","nivel","engenhos_agregados","usar_na_serie"
"27825","2020","3","DEMERSAIS","MULLIDAE","MULLOIDICHTHYS","MULLOIDICHTHYS MARTINICUS","FOTCHE OU FATCHO DE FUNDO","3","LINHA A MAO","7","250","1750","3/15/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3420","MAMA BIA","241","PEDRA BADEJO","241","PEDRA BADEJO","3","3/11/2020","05:00:00","3/15/2020","4","15:00:00","106","2007","TCHADONA","55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27825","2020","3","DEMERSAIS","CARANGIDAE","CENTROPHORUS","ELAGATIS BIPINNULATA","SALMAO RRU","3","LINHA A MAO","5","300","1500","3/15/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3420","MAMA BIA","241","PEDRA BADEJO","241","PEDRA BADEJO","3","3/11/2020","05:00:00","3/15/2020","4","15:00:00","106","2007","TCHADONA","55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27825","2020","3","TUNIDEOS","SCOMBRIDAE","ACANTHOCYBIUM","ACANTHOCYBIUM SOLANDRI","SERRA, DJEU OU ILHEU","3","LINHA A MAO","128","300","38400","3/15/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3420","MAMA BIA","241","PEDRA BADEJO","241","PEDRA BADEJO","3","3/11/2020","05:00:00","3/15/2020","4","15:00:00","106","2007","TCHADONA","55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27825","2020","3","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","83","350","29050","3/15/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3420","MAMA BIA","241","PEDRA BADEJO","241","PEDRA BADEJO","3","3/11/2020","05:00:00","3/15/2020","4","15:00:00","106","2007","TCHADONA","55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27824","2020","3","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","109","350","38150","3/15/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3419","P.REI","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/11/2020","03:00:00","3/15/2020","4","19:30:00","112","2007","TCHADONA","30","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27823","2020","3","PEQUENOS PELAGICOS","CARANGIDAE","CARANX","CARANX CRYSOS","BONITO","3","LINHA A MAO","5","250","1250","3/16/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3328","MPD","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/11/2020","01:00:00","3/16/2020","5","15:35:00","134","2007","TCHADONA","55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27823","2020","3","DEMERSAIS","LUTJANIDAE","LUTJANUS","Lutjanus sp.","GORAZ","3","LINHA A MAO","3","300","900","3/16/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3328","MPD","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/11/2020","01:00:00","3/16/2020","5","15:35:00","134","2007","TCHADONA","55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27823","2020","3","DEMERSAIS","CARANGIDAE","CENTROPHORUS","ELAGATIS BIPINNULATA","SALMAO RRU","3","LINHA A MAO","6","300","1800","3/16/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3328","MPD","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/11/2020","01:00:00","3/16/2020","5","15:35:00","134","2007","TCHADONA","55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27823","2020","3","DEMERSAIS","CARANGIDAE","SERIOLA","SERIOLA SP","ESMOREGAL OU SERZE","3","LINHA A MAO","53","300","15900","3/16/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3328","MPD","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/11/2020","01:00:00","3/16/2020","5","15:35:00","134","2007","TCHADONA","55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27823","2020","3","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","53","350","18550","3/16/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3328","MPD","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/11/2020","01:00:00","3/16/2020","5","15:35:00","134","2007","TCHADONA","55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27820","2020","3","TUNIDEOS","SCOMBRIDAE","EUTHYNNUS","EUTHYNNUS ALLETERATUS","MERMA, PANQUIL OU TXAFAROTE","13","REDE DE CERCO","1500","200","300000","3/7/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3053","DUDA MARINHO","241","PEDRA BADEJO","241","PEDRA BADEJO","12","3/7/2020","08:00:00","3/7/2020","1","09:30:00","1","1675","P.COROA","18","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27818","2020","3","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","181","350","63350","3/9/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3418","ENZO","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/5/2020","09:00:00","3/9/2020","4","15:00:00","102","2007","TCHADONA","33","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27816","2020","3","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","155","350","54250","3/9/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3321","NOSSA SENHORA DE FATIMA","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/5/2020","09:00:00","3/6/2020","1","16:12:00","31","2007","TCHADONA","55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27815","2020","3","TUNIDEOS","SCOMBRIDAE","EUTHYNNUS","EUTHYNNUS ALLETERATUS","MERMA, PANQUIL OU TXAFAROTE","13","REDE DE CERCO","800","120","96000","3/4/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","68","MANGRADE","241","PEDRA BADEJO","241","PEDRA BADEJO","14","3/3/2020","12:30:00","3/4/2020","1","05:30:00","17","1750","ANGRA","28","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27814","2020","3","TUNIDEOS","SCOMBRIDAE","EUTHYNNUS","EUTHYNNUS ALLETERATUS","MERMA, PANQUIL OU TXAFAROTE","13","REDE DE CERCO","1500","120","180000","3/4/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3053","DUDA MARINHO","241","PEDRA BADEJO","241","PEDRA BADEJO","16","3/3/2020","15:30:00","3/4/2020","1","03:00:00","11","1750","ANGRA","32","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27813","2020","3","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","169","350","59150","3/7/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3417","NHO SANTO AMARO","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/3/2020","08:30:00","3/7/2020","4","12:30:00","100","2007","TCHADONA","120","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27811","2020","3","TUNIDEOS","SCOMBRIDAE","EUTHYNNUS","EUTHYNNUS ALLETERATUS","MERMA, PANQUIL OU TXAFAROTE","13","REDE DE CERCO","500","200","100000","3/4/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3100","SANTO ANTONIO","241","PEDRA BADEJO","241","PEDRA BADEJO","12","3/3/2020","13:00:00","3/4/2020","1","06:00:00","17","1750","ANGRA","120","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27809","2020","3","TUNIDEOS","SCOMBRIDAE","ACANTHOCYBIUM","ACANTHOCYBIUM SOLANDRI","SERRA, DJEU OU ILHEU","3","LINHA A MAO","29","350","10150","3/6/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3329","LIDIANA","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/2/2020","21:30:00","3/6/2020","4","15:00:00","89","2007","TCHADONA","160","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27809","2020","3","DEMERSAIS","CARANGIDAE","SERIOLA","SERIOLA SP","ESMOREGAL OU SERZE","3","LINHA A MAO","5","300","1500","3/6/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3329","LIDIANA","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/2/2020","21:30:00","3/6/2020","4","15:00:00","89","2007","TCHADONA","160","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27809","2020","3","DEMERSAIS","CARANGIDAE","CENTROPHORUS","ELAGATIS BIPINNULATA","SALMAO RRU","3","LINHA A MAO","6","300","1800","3/6/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3329","LIDIANA","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/2/2020","21:30:00","3/6/2020","4","15:00:00","89","2007","TCHADONA","160","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27809","2020","3","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","259","350","90650","3/6/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3329","LIDIANA","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/2/2020","21:30:00","3/6/2020","4","15:00:00","89","2007","TCHADONA","160","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27808","2020","3","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","166","350","58100","3/6/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3396","TODOS OS SANTOS","241","PEDRA BADEJO","241","PEDRA BADEJO","2","3/2/2020","05:00:00","3/6/2020","4","21:30:00","112","2007","TCHADONA","112","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27807","2020","3","PEQUENOS PELAGICOS","CLUPEIDAE","SARDINELLA","SARDINELLA MADERENSIS","ARENQUE OU SARDINHA","13","REDE DE CERCO","120","100","12000","3/1/2020","INDUSTRIAL","S","9","SANTIAGO","13","SANTA CRUZ","54","PEDRA BADEJO","I","3100","SANTO ANTONIO","241","PEDRA BADEJO","241","PEDRA BADEJO","11","3/1/2020","06:00:00","3/1/2020","1","11:16:00","5","1988","P.SALTO","12","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27866","2020","3","DEMERSAIS","CARANGIDAE","SERIOLA","SERIOLA SP","ESMOREGAL OU SERZE","3","LINHA A MAO","13","13","169","3/28/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","89","SAO JOSE","281","CPCI","281","CPCI","12","3/26/2020","15:00:00","3/28/2020","2","06:00:00","39","1846","NOROESTE","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27866","2020","3","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","144","144","20736","3/28/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","89","SAO JOSE","281","CPCI","281","CPCI","12","3/26/2020","15:00:00","3/28/2020","2","06:00:00","39","1846","NOROESTE","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27866","2020","3","TUNIDEOS","SCOMBRIDAE","ACANTHOCYBIUM","ACANTHOCYBIUM SOLANDRI","SERRA, DJEU OU ILHEU","3","LINHA A MAO","498","298","148404","3/28/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","89","SAO JOSE","281","CPCI","281","CPCI","12","3/26/2020","15:00:00","3/28/2020","2","06:00:00","39","1846","NOROESTE","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27866","2020","3","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","1012","143.66","145383.92","3/28/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","89","SAO JOSE","281","CPCI","281","CPCI","12","3/26/2020","15:00:00","3/28/2020","2","06:00:00","39","1846","NOROESTE","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27865","2020","3","DEMERSAIS","CARANGIDAE","SERIOLA","SERIOLA SP","ESMOREGAL OU SERZE","3","LINHA A MAO","12","321.22","3854.64","3/28/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3403","AGRIPESCA","281","CPCI","281","CPCI","12","3/26/2020","14:00:00","3/28/2020","2","06:00:00","40","1923","ILHEU RASO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27865","2020","3","TUNIDEOS","SCOMBRIDAE","ACANTHOCYBIUM","ACANTHOCYBIUM SOLANDRI","SERRA, DJEU OU ILHEU","3","LINHA A MAO","128","287.24","36766.72","3/28/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3403","AGRIPESCA","281","CPCI","281","CPCI","12","3/26/2020","14:00:00","3/28/2020","2","06:00:00","40","1923","ILHEU RASO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27865","2020","3","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","606","313.79","190156.74","3/28/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3403","AGRIPESCA","281","CPCI","281","CPCI","12","3/26/2020","14:00:00","3/28/2020","2","06:00:00","40","1923","ILHEU RASO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27864","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","15354","107.73","1654086.42","3/28/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3074","ORCA I","281","CPCI","281","CPCI","17","3/25/2020","17:00:00","3/28/2020","3","06:00:00","61","1961","PONTA VERMELHARIA","36.58","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27863","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","6776","107.73","729978.48","3/28/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","82","BAIA PORTO NOVO","281","CPCI","281","CPCI","17","3/27/2020","20:00:00","3/28/2020","1","09:00:00","13","1898","ILHEU BRANCO","32.92","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27862","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","961","63","60543","3/28/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","107","SAO JOAO BAPTISTA","281","CPCI","281","CPCI","15","3/27/2020","18:00:00","3/28/2020","1","05:00:00","11","1951","SUL DE S.PEDRO","36.58","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27861","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","7456","107.73","803234.88","3/27/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","107","SAO JOAO BAPTISTA","281","CPCI","281","CPCI","15","3/26/2020","17:00:00","3/27/2020","1","06:00:00","13","1223","RIBEIRA DA CAIXA","31.09","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27860","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3906","107.73","420793.38","3/27/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","82","BAIA PORTO NOVO","281","CPCI","281","CPCI","17","3/26/2020","19:00:00","3/27/2020","1","07:00:00","12","1220","FLAMENGO","36.58","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27859","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","10072","107.73","1085056.56","3/27/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","15","3/26/2020","19:00:00","3/27/2020","1","08:30:00","13","1951","SUL DE S.PEDRO","36.58","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27858","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","10351","107.73","1115113.23","3/26/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3086","PONTA D TUN","281","CPCI","281","CPCI","15","3/25/2020","15:00:00","3/26/2020","1","07:00:00","16","1951","SUL DE S.PEDRO","29.26","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27857","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","852","107.73","91785.96","3/26/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3408","PONTA CACIMBA","281","CPCI","281","CPCI","12","3/25/2020","18:00:00","3/26/2020","1","06:00:00","12","1883","PALHA CARGA","31.09","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27856","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","15960","107.73","1719370.8","3/26/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","17","3/25/2020","17:00:00","3/26/2020","1","05:30:00","12","1733","BAIA PORTO NOVO","31.09","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27855","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","13040","107.73","1404799.2","3/26/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","82","BAIA PORTO NOVO","281","CPCI","281","CPCI","15","3/25/2020","07:0 :00","3/26/2020","1","03:00:00","20","1951","SUL DE S.PEDRO","31.09","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27855","2020","3","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS MACARELLUS","CAVALA PRETA","13","REDE DE CERCO","3000","175.59","526770","3/26/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","82","BAIA PORTO NOVO","281","CPCI","281","CPCI","15","3/25/2020","07:0 :00","3/26/2020","1","03:00:00","20","1951","SUL DE S.PEDRO","31.09","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27854","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3379","107.73","364019.67","3/25/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","82","BAIA PORTO NOVO","281","CPCI","281","CPCI","17","3/24/2020","19:00:00","3/25/2020","1","06:30:00","11","1951","SUL DE S.PEDRO","36.58","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27853","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3976","107.73","428334.48","3/25/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","17","3/24/2020","17:00:00","3/25/2020","1","06:00:00","13","1898","ILHEU BRANCO","36.58","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27852","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","347","107.73","37382.31","3/25/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","83","PONTA DE PECA","281","CPCI","281","CPCI","17","3/24/2020","17:00:00","3/25/2020","1","05:00:00","12","1951","SUL DE S.PEDRO","32.92","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27850","2020","3","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS MACARELLUS","CAVALA PRETA","13","REDE DE CERCO","3039","175.59","533618.01","3/24/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","83","PONTA DE PECA","281","CPCI","281","CPCI","17","3/23/2020","18:30:00","3/24/2020","1","06:30:00","12","1951","SUL DE S.PEDRO","40.23","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27850","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1194","107.73","128629.62","3/24/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","83","PONTA DE PECA","281","CPCI","281","CPCI","17","3/23/2020","18:30:00","3/24/2020","1","06:30:00","12","1951","SUL DE S.PEDRO","40.23","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27849","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","7127","107.73","767791.71","3/22/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3086","PONTA D TUN","281","CPCI","281","CPCI","12","3/21/2020","15:00:00","3/22/2020","1","05:30:00","14","1220","FLAMENGO","36.58","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27848","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","8529","107.73","918829.17","3/22/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","17","3/21/2020","17:00:00","3/22/2020","1","07:00:00","14","1951","SUL DE S.PEDRO","40.23","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27847","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","12635","107.73","1361168.55","3/20/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","107","SAO JOAO BAPTISTA","281","CPCI","281","CPCI","15","3/19/2020","18:00:00","3/20/2020","1","06:00:00","12","1733","BAIA PORTO NOVO","32.92","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27846","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","3","LINHA A MAO","19751","67","1323317","3/20/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","17","3/19/2020","18:00:00","3/20/2020","1","06:00:00","12","1223","RIBEIRA DA CAIXA","36.58","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27844","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","3","LINHA A MAO","7836","107.73","844172.28","3/20/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","82","BAIA PORTO NOVO","281","CPCI","281","CPCI","17","3/19/2020","18:00:00","3/20/2020","1","07:00:00","13","1963","NORTE DE S.ANTAO","36.58","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27843","2020","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","3","LINHA A MAO","17880","107.73","1926212.4","3/19/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","17","3/18/2020","17:00:00","3/19/2020","1","07:00:00","14","1898","ILHEU BRANCO","32.92","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27842","2020","3","DEMERSAIS","CARANGIDAE","SERIOLA","SERIOLA SP","ESMOREGAL OU SERZE","3","LINHA A MAO","21","321.22","6745.62","3/19/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","89","SAO JOSE","281","CPCI","281","CPCI","12","3/15/2020","16:00:00","3/19/2020","4","06:00:00","86","1202","TARRAFAL MONTE TRIGO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27842","2020","3","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","385","313.79","120809.15","3/19/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","89","SAO JOSE","281","CPCI","281","CPCI","12","3/15/2020","16:00:00","3/19/2020","4","06:00:00","86","1202","TARRAFAL MONTE TRIGO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"27842","2020","3","TUNIDEOS","SCOMBRIDAE","ACANTHOCYBIUM","ACANTHOCYBIUM SOLANDRI","SERRA, DJEU OU ILHEU","3","LINHA A MAO","527","287.24","151375.48","3/19/2020","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","89","SAO JOSE","281","CPCI","281","CPCI","12","3/15/2020","16:00:00","3/19/2020","4","06:00:00","86","1202","TARRAFAL MONTE TRIGO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
