DATA,ANO,MES,ZONA,L(cm),W(g),SEXO,EM,W_GON,W_FIG,OBS,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,32,342,M,3,1.86,5.77,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,243,M,4,2.52,2.13,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,251,F,4,5.08,1.13,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,29,300,M,3,1.87,4.39,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,316,F,3,2.11,4.33,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,29,303,F,3,2.2,3.74,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,274,M,3,2.73,2.89,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,264,M,4,7.23,2.53,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,29,292,F,3,2.6,2.19,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,30,311,F,3,2.74,4.06,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,31,352,F,3,6.78,4.41,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,27,238,M,3,3.86,2.35,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,265,M,4,6.22,2.64,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,29,284,M,3,3.49,3.94,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,29,308,F,4,4.27,3.72,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,287,F,4,7.31,3.8,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,29,280,F,3,4.65,3.78,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,29,266,F,3,3.33,3.87,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,245,M,4,5.93,4.37,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,31,301,M,3,3.9,2.88,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,29,288,F,3,2.96,3.82,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,283,F,3,3.43,3.24,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,280,M,3,5.88,2.87,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,31,342,F,4,4.62,4.52,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,29,285,F,3,2.47,5.95,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,256,M,3,6.22,1.91,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,267,F,4,2.4,1.53,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,279,F,3,2.64,1.8,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,256,F,3,3.38,3.21,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,29,297,F,4,5.91,3.22,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,31,328,M,4,6.18,2.87,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,28,246,M,4,6.23,1.83,,,,,,,,,,,,,
2/8/2011,2011,2,SUL SAO PEDRO,30,316,F,3,3.61,4.25,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,303,F,4,18.1,3.77,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,254,M,4,13.43,1.66,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,31,309,M,3,2.98,2.79,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,253,M,4,8.23,2.83,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,30,331,M,4,10.51,3.44,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,297,F,4,16.68,3.59,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,285,M,4,7.48,2.89,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,310,M,4,10.63,2.69,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,30,363,F,4,6.21,3.97,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,290,M,4,11.87,3.61,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,260,M,3,7.57,2.69,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,308,M,3,9.82,3.35,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,30,287,M,4,9.35,3.29,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,258,M,4,12.69,1.92,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,267,F,4,10.72,3.11,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,289,F,4,7.31,3.42,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,289,M,3,12.79,3.36,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,269,F,4,12.36,3.59,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,30,315,M,3,10.14,3.69,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,299,F,4,16.67,5.6,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,30,356,F,4,13.65,3.67,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,30,312,M,3,13.19,2.28,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,290,M,3,8.93,2.94,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,297,F,4,16.64,5.01,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,285,M,4,11.52,2.31,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,271,F,4,8.76,5.91,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,294,M,3,9.58,2.9,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,302,F,4,15.39,5.29,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,259,F,4,11.51,3.03,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,299,M,4,13.67,2.78,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,253,M,4,4.41,3.35,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,263,F,4,10.32,2.24,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,26,249,F,4,10.56,4.07,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,268,M,4,10.88,7.66,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,268,M,4,12.31,2.35,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,221,F,4,11.85,2.04,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,281,M,4,12.35,2.94,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,291,M,4,12.02,2.3,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,287,F,4,16.32,6.42,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,322,F,4,9.64,3.73,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,30,302,M,4,12.97,1.92,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,305,F,4,15.82,4.56,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,333,M,4,7.43,3.18,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,244,M,4,13.67,2.08,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,286,M,4,19.63,4.22,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,291,M,4,7.21,2.04,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,301,F,4,10.51,4.16,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,253,M,4,15.45,2.64,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,286,F,4,12.3,1.99,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,30,322,M,4,10.64,3.22,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,312,M,4,15.08,3.28,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,283,M,4,11.7,2.15,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,316,M,4,12.73,3.98,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,268,F,4,10.85,3.25,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,239,M,4,19.83,2.49,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,234,M,4,9.44,3.61,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,244,M,3,4.14,2.62,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,26,219,M,3,3.92,3.16,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,229,M,4,5.92,2.84,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,26,239,F,4,8.79,3.9,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,289,M,4,5.93,2.18,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,246,F,4,9.39,3.14,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,280,M,4,9.55,2.72,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,283,M,4,14.6,2.25,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,256,F,4,5.55,3.51,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,246,F,3,4.23,3.34,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,257,M,4,17.23,3.31,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,315,F,4,14.05,5.21,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,27,251,M,4,4.34,2.43,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,289,M,4,13.4,2.1,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,275,M,4,16.42,2.94,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,30,345,M,4,11.96,3.71,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,28,315,F,4,15.28,3.17,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,29,287,F,4,9.5,4.17,,,,,,,,,,,,,
2/22/2011,2011,2,SAO PEDRO,26,218,F,3,5.72,2.7,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,334,F,4,13.03,3.95,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,396,F,4,31.46,5.88,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,32,374,M,3,7.43,5.64,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,336,M,3,6.41,5.02,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,326,M,3,11.8,6.01,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,318,M,3,9.27,4.91,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,331,F,4,9.08,6.08,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,341,M,4,10.08,3.65,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,381,F,4,6.09,6.99,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,33,407,F,4,3.85,7.39,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,382,F,4,9.45,8.91,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,366,M,3,11.4,5.2,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,371,F,4,12.52,8.05,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,336,F,3,4.46,5.21,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,32,388,F,4,11.55,5.23,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,334,M,3,5.96,3.45,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,347,M,4,11.26,5.27,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,328,F,4,3.39,4.79,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,33,387,M,3,6.66,5.39,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,32,356,F,4,4.72,6.45,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,28,249,M,3,3.92,2.14,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,364,M,3,3.8,4.56,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,363,F,3,4.45,5.49,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,339,M,3,7.01,2.42,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,29,285,F,4,7.91,5.08,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,352,M,3,12.52,4.49,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,338,M,3,3.63,4.39,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,317,M,3,5.46,3.8,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,32,374,F,3,5.72,6.19,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,338,M,4,13.13,5.05,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,32,382,F,4,10.46,6.38,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,332,M,4,8.8,3,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,323,M,3,4.54,8.78,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,329,M,3,6.51,4.16,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,333,M,3,5.39,2.5,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,360,F,4,16.45,3.95,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,342,F,4,5.9,5.51,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,350,M,3,6.07,3.96,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,29,268,M,3,8.63,2.72,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,336,M,3,12.62,3.7,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,33,381,F,4,4.65,5.4,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,325,M,3,6.12,4.64,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,304,M,4,6.86,2.39,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,399,F,4,8.31,4.75,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,320,M,4,8.47,4.45,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,353,F,4,11.13,8.7,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,341,M,3,9.72,4.55,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,324,M,3,7.44,6.99,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,329,F,4,10.37,4.15,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,320,M,4,9.4,4.66,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,360,F,4,4.02,5,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,29,293,F,4,9.09,2.47,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,313,M,3,4.73,5.74,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,29,342,F,4,10.97,4.73,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,32,390,F,4,9.45,6.42,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,373,M,3,7.03,6.63,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,335,M,4,7.26,4.38,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,328,M,3,4.27,3.79,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,356,M,4,11.56,9.03,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,325,F,4,6.89,5.82,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,301,M,4,7.48,4.95,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,298,M,3,7.33,5.26,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,335,M,4,10.94,1.5,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,32,366,M,4,11.49,3.13,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,332,F,4,7.43,3.52,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,301,F,4,14.55,5.75,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,32,376,M,3,7.88,5.3,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,330,M,3,9.31,3.76,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,32,342,M,3,4.23,3.14,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,330,F,4,5.4,5.12,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,29,331,F,3,5.21,4.19,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,308,M,3,8.36,7.49,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,379,F,4,7.44,6.37,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,30,319,M,3,2.54,4.69,,,,,,,,,,,,,
3/3/2011,2011,3,FAROL DE SAO PEDRO,31,369,F,4,10.99,4.08,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,349,M,4,15.18,3.72,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,348,M,4,10.67,4.03,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,360,F,4,15.09,5.88,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,317,F,4,9.22,4.45,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,346,F,4,16.86,5.7,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,337,M,3,10.93,4.32,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,356,F,4,16.68,5.35,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,367,F,4,17.82,6.58,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,32,399,M,3,8.85,5.39,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,304,F,4,14.13,6.73,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,296,M,3,12.78,3.63,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,32,416,F,4,12.03,8.59,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,27,274,F,4,12.28,5.96,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,28,271,M,4,16.75,2.27,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,363,M,4,14.67,4.24,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,331,M,4,14.06,6.73,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,312,M,3,15.27,3.25,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,306,M,4,13.83,2.64,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,334,M,3,10.9,3.66,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,335,F,4,20.71,5.11,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,305,M,4,15.69,5.15,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,374,M,4,13.35,4.68,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,337,F,4,15.4,3.46,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,27,254,M,4,16.11,3.53,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,287,M,3,9.18,3.78,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,338,F,4,19.53,5.88,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,327,M,3,8.07,4.46,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,317,F,4,17.27,7.23,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,308,M,3,10.7,4.77,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,328,M,3,16.96,3.99,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,320,M,4,13.76,2.77,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,300,M,3,8.21,3.73,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,32,384,M,3,12.36,4.72,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,320,F,4,10.7,4.9,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,27,272,F,4,8.3,3.31,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,350,M,4,14.6,4.04,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,318,M,4,14.82,3.58,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,348,M,4,11.34,5.25,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,346,F,4,16.74,8.22,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,298,F,4,17.51,8.25,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,333,M,4,7.89,4.89,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,329,M,4,9.92,3.94,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,372,M,4,12.99,5.08,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,302,M,3,9.61,5.26,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,389,F,4,21.25,6.4,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,340,M,4,12.93,3.24,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,360,M,4,7.8,5.82,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,347,M,4,19.27,4.68,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,323,F,4,17.35,5.63,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,364,M,3,9.13,5.12,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,27,255,F,4,6.32,2.38,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,335,F,4,21.84,4.61,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,322,M,4,14.52,3.78,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,328,F,4,16.28,6.03,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,28,298,F,4,7.37,4.74,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,356,F,4,26.32,4.36,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,326,M,4,18.61,4.49,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,326,M,4,14.23,3.6,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,342,M,4,18.24,3.42,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,331,F,4,20.88,3.12,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,340,M,4,25.41,3.43,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,269,M,3,8.44,3.4,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,28,286,F,4,9.83,5.21,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,327,M,3,8.52,4.37,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,27,263,M,4,16.32,2.4,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,27,255,M,4,12.64,2.22,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,340,M,4,17.76,3.68,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,431,F,4,17.37,8.37,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,32,385,M,3,10.61,3.93,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,31,300,M,3,7.57,4.16,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,374,F,4,22.22,4.72,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,345,F,4,15.63,5.01,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,344,F,4,14.85,6.28,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,29,328,M,4,7.76,3.05,,,,,,,,,,,,,
3/23/2011,2011,3,SUL SAO PEDRO,30,316,M,4,11.62,6.81,,,,,,,,,,,,,
4/1/2011,2011,4,POSS PAU,30,318,M,3,16.62,2.31,,,,,,,,,,,,,
4/1/2011,2011,4,POSS PAU,26,212,F,3,3,2.52,,,,,,,,,,,,,
4/1/2011,2011,4,POSS PAU,29,317,F,5,19.93,5.02,,,,,,,,,,,,,
4/1/2011,2011,4,POSS PAU,29,332,M,4,19.3,4.19,,,,,,,,,,,,,
4/1/2011,2011,4,POSS PAU,28,286,F,5,16.49,2.37,,,,,,,,,,,,,
